姓名,来源链接,状态,失败三态,照片链接,照片文件,字节数,SHA-256,魔数,宽,高,引用路径风格,错误证据
黄庆晖,https://www.gyfyyy.cn/cn/ks/nk/sjnk/doctor_63.html,实采,,https://www.gyfyyy.cn/images/doctor/HUANGQINGHUI.jpg,01_试点医院/广州医科大学附属第一医院/照片/黄庆晖-神经内科-主任医师-广州医科大学附属第一医院.jpg,38467,0a28ed9999fb09c9b54e923c82d43c111743fabf06065f528ad1249a7bbf3b25,FFD8FFDB0084000101010101,325,400,doctor原图,
林念童,https://www.gyfyyy.cn/cn/ks/nk/sjnk/doctor_64.html,实采,,https://www.gyfyyy.cn/images/doctor/LINNIANTONG.jpg,01_试点医院/广州医科大学附属第一医院/照片/林念童-神经内科-主任医师-广州医科大学附属第一医院.jpg,35622,475708c1ebaefa284da6f00529f47da1b6d22cb9d36ef1b79539c8f4c1968e2a,FFD8FFDB0084000101010101,325,400,doctor原图,
曾文铤,https://www.gyfyyy.cn/cn/ks/nk/grnk/doctor_68.html,实采,,https://www.gyfyyy.cn/images/doctor/CENGWENDING.jpg,01_试点医院/广州医科大学附属第一医院/照片/曾文铤-感染内科-主任医师-广州医科大学附属第一医院.jpg,38269,49e27c9238601aa8ed66540a433c1586e61d53176c796be0e1268df378053964,FFD8FFDB0084000101010101,325,400,doctor原图,
梁建新,https://www.gyfyyy.cn/cn/ks/nk/grnk/doctor_69.html,实采,,https://www.gyfyyy.cn/images/doctor/LIANGJIANXIN.jpg,01_试点医院/广州医科大学附属第一医院/照片/梁建新-感染内科-主任医师-广州医科大学附属第一医院.jpg,37720,915d4a647aabe18bde366fe8062a933bf5554f02f9919de7377b7d82aa4f47c7,FFD8FFDB0084000101010101,325,400,doctor原图,
区映研,https://www.gyfyyy.cn/cn/ks/nk/grnk/doctor_70.html,实采,,https://www.gyfyyy.cn/images/doctor/OUYINGYAN.jpg,01_试点医院/广州医科大学附属第一医院/照片/区映研-感染内科-主任医师-广州医科大学附属第一医院.jpg,35901,a0907ea52df1ca5e87c197fb221e35cb8512c4959839d8d06eac34bcedce012e,FFD8FFDB0084000101010101,325,400,doctor原图,
梁增伟,https://www.gyfyyy.cn/cn/ks/nk/grnk/doctor_71.html,实采,,https://www.gyfyyy.cn/Upload/202411/638664968880753569.jpg,01_试点医院/广州医科大学附属第一医院/照片/梁增伟-感染内科-副主任医师-广州医科大学附属第一医院.jpg,3547,99e69f0cb71236659d67a0b0bf2dd90d88feadb31cab90a5394d80b63a95adde,FFD8FFE000104A4649460001,100,145,Upload原图,
温焕连,https://www.gyfyyy.cn/cn/ks/nk/grnk/doctor_73.html,实采,,https://www.gyfyyy.cn/images/doctor/WENHUANLIAN.jpg,01_试点医院/广州医科大学附属第一医院/照片/温焕连-感染内科-副主任医师-广州医科大学附属第一医院.jpg,35364,9f44116b089490dbe45b9df90f8c1ee8da53d46bc65456595bfbd0a58cd2b0ca,FFD8FFDB0084000101010101,325,400,doctor原图,
陈学清,https://www.gyfyyy.cn/cn/ks/nk/xhnk/doctor_74.html,实采,,https://www.gyfyyy.cn/images/doctor/CHENXUEQING.jpg,01_试点医院/广州医科大学附属第一医院/照片/陈学清-消化内科-主任医师-广州医科大学附属第一医院.jpg,89870,9297fb7919164cb6c79a7710b94ac9f0e7939bd419a114dea2a0dc19393fcb6f,FFD8FFDB0084000101010101,325,400,doctor原图,
钟亮玉,https://www.gyfyyy.cn/cn/ks/nk/xhnk/doctor_76.html,实采,,https://www.gyfyyy.cn/images/doctor/ZHONGLIANGYU.jpg,01_试点医院/广州医科大学附属第一医院/照片/钟亮玉-消化内科-副主任医师-广州医科大学附属第一医院.jpg,40385,49ec28d2a6efa25919e8acbbf02b23a95b8130bdeefe12f8ab783af113c9e386,FFD8FFDB0084000101010101,325,400,doctor原图,
黄敏菁,https://www.gyfyyy.cn/cn/ks/nk/xhnk/doctor_77.html,实采,,https://www.gyfyyy.cn/images/doctor/HUANGMINJING.jpg,01_试点医院/广州医科大学附属第一医院/照片/黄敏菁-消化内科-副主任医师-广州医科大学附属第一医院.jpg,36202,ef63e58b667cc16fccb969056d731a6ae974d0d2d9b81c0b177d4d3ac431345d,FFD8FFDB0084000101010101,325,400,doctor原图,
吴培虹,https://www.gyfyyy.cn/cn/ks/nk/xhnk/doctor_78.html,实采,,https://www.gyfyyy.cn/images/doctor/WUPEIHONG.jpg,01_试点医院/广州医科大学附属第一医院/照片/吴培虹-消化内科-副主任医师-广州医科大学附属第一医院.jpg,38780,88b4a60b7c3904a15f9e5895c807b3d52726772e26ee7bd15cfbb3d1f803842d,FFD8FFDB0084000101010101,325,400,doctor原图,
樊力红,https://www.gyfyyy.cn/cn/ks/nk/xhnk/doctor_79.html,实采,,https://www.gyfyyy.cn/images/doctor/FANLIGONG.jpg,01_试点医院/广州医科大学附属第一医院/照片/樊力红-消化内科-主任医师-广州医科大学附属第一医院.jpg,39796,4744f8ab6eed9b455c857448ec021e0e33c866fdfe2ee64ee249a0a714d4b9ee,FFD8FFDB0084000101010101,325,400,doctor原图,
苏华,https://www.gyfyyy.cn/cn/ks/nk/xhnk/doctor_80.html,实采,,https://www.gyfyyy.cn/images/doctor/SUHUA.jpg,01_试点医院/广州医科大学附属第一医院/照片/苏华-消化内科-副主任医师-广州医科大学附属第一医院.jpg,81211,6baeb368f659ff75869dbeb7894b4d2684f8f8a314124c900a7edf8959d847a1,FFD8FFDB0084000101010101,325,400,doctor原图,
陈小燕,https://www.gyfyyy.cn/cn/ks/nk/nfbk/doctor_81.html,实采,,https://www.gyfyyy.cn/Upload/202208/637970432926024214.jpg,01_试点医院/广州医科大学附属第一医院/照片/陈小燕-内分泌科-主任医师-广州医科大学附属第一医院.jpg,69034,7441ef426e0de26fdc47e3007349123fb3011a124e2abc1ceed5487d1abcb149,FFD8FFDB0084000101010101,325,400,Upload原图,
王毅飞,https://www.gyfyyy.cn/cn/ks/nk/nfbk/doctor_82.html,实采,,https://www.gyfyyy.cn/Upload/202410/638658966557029031.jpg,01_试点医院/广州医科大学附属第一医院/照片/王毅飞-内分泌科-主任医师-广州医科大学附属第一医院.jpg,3508,6b4371fbe71d2fb6c56f378bc5b3c5d12ef3c7c7510662876cc02fd297e5d71a,FFD8FFE000104A4649460001,100,145,Upload原图,
邓顺有,https://www.gyfyyy.cn/cn/ks/nk/nfbk/doctor_83.html,实采,,https://www.gyfyyy.cn/images/doctor/DENGSHUNYOU.jpg,01_试点医院/广州医科大学附属第一医院/照片/邓顺有-内分泌科-主任医师-广州医科大学附属第一医院.jpg,78792,ed98cc6255c338187cb4119d43b183311a595498c119a55e6777a02e0349d7fe,FFD8FFDB0084000101010101,325,400,doctor原图,
张洁红,https://www.gyfyyy.cn/cn/ks/nk/nfbk/doctor_84.html,实采,,https://www.gyfyyy.cn/images/doctor/ZHANGJIEGONG.jpg,01_试点医院/广州医科大学附属第一医院/照片/张洁红-内分泌科-主任医师-广州医科大学附属第一医院.jpg,35035,d3f9c940f523e7c5d94c6d95251349bc4cb62fc63e2186c1bdce7a4d77dbd8ee,FFD8FFDB0084000101010101,325,400,doctor原图,
段敏虹,https://www.gyfyyy.cn/cn/ks/nk/nfbk/doctor_85.html,实采,,https://www.gyfyyy.cn/images/doctor/DUANMINHONG.jpg,01_试点医院/广州医科大学附属第一医院/照片/段敏虹-内分泌科-副主任医师-广州医科大学附属第一医院.jpg,74078,d27050b87c7fa6633a73b1c4fda1adaebce201cec654b2ba5c5664dd96d004bd,FFD8FFDB0084000101010101,325,400,doctor原图,
陈广原,https://www.gyfyyy.cn/cn/ks/nk/lnbk/doctor_86.html,实采,,https://www.gyfyyy.cn/Upload/202410/638658968150984907.jpg,01_试点医院/广州医科大学附属第一医院/照片/陈广原-老年病科-主任医师-广州医科大学附属第一医院.jpg,3485,6c504a0b914b51b9910db751b33645e7f9d846d2b4cb8efd4a5c5feca59aac0d,FFD8FFE000104A4649460001,100,145,Upload原图,
叶慧玲,https://www.gyfyyy.cn/cn/ks/qtzk/qkyxk/doctor_87.html,实采,,https://www.gyfyyy.cn/Upload/202508/638899257005122625.jpg,01_试点医院/广州医科大学附属第一医院/照片/叶慧玲-全科医学科-主任医师-广州医科大学附属第一医院.jpg,82261,00dfa77cb63bef7b7c6b4c63a83e15c79d635aa7d339e28aeba106df2e0b3b09,FFD8FFDB0084000101010101,325,400,Upload原图,
石永英,https://www.gyfyyy.cn/cn/ks/nk/lnbk/doctor_88.html,实采,,https://www.gyfyyy.cn/images/doctor/SHIYONGYING.jpg,01_试点医院/广州医科大学附属第一医院/照片/石永英-老年病科-副主任医师-广州医科大学附属第一医院.jpg,41516,eab4620c9b2a0fb29b8597d23fa015d57b6f0c4f39306f21e57904964b16f118,FFD8FFDB0084000101010101,325,400,doctor原图,
余金龙,https://www.gyfyyy.cn/cn/ks/qtzk/lcxlk/doctor_90.html,实采,,https://www.gyfyyy.cn/images/doctor/YUJINLONG.jpg,01_试点医院/广州医科大学附属第一医院/照片/余金龙-临床心理科-副主任医师-广州医科大学附属第一医院.jpg,41414,674197cb0407ede4a041e9a7ce1bd26f60751b6f8df044ead19e59cc09785fb2,FFD8FFDB0084000101010101,325,400,doctor原图,
林真珍,https://www.gyfyyy.cn/cn/ks/qtzk/lcxlk/doctor_92.html,实采,,https://www.gyfyyy.cn/images/doctor/LINZHENZHEN.jpg,01_试点医院/广州医科大学附属第一医院/照片/林真珍-临床心理科-副主任医师-广州医科大学附属第一医院.jpg,34106,58e87375ac31f26869a885d15d99bd7b6d16fc08807fe88e10e6249e46656771,FFD8FFDB0084000101010101,325,400,doctor原图,
梁丽英,https://www.gyfyyy.cn/cn/ks/nk/ptnk/doctor_94.html,实采,,https://www.gyfyyy.cn/images/doctor/LIANGLIYING.jpg,01_试点医院/广州医科大学附属第一医院/照片/梁丽英-内科门诊-副主任医师-广州医科大学附属第一医院.jpg,39472,7cef62d050375c69afc4888e43c4fa3666b8c0ffe3c5688537ecd301b4b2f11d,FFD8FFDB0084000101010101,325,400,doctor原图,
叶珊慧,https://www.gyfyyy.cn/cn/ks/nk/fsk/doctor_96.html,实采,,https://www.gyfyyy.cn/images/doctor/YESHANHUI.jpg,01_试点医院/广州医科大学附属第一医院/照片/叶珊慧-风湿科-主任医师-广州医科大学附属第一医院.jpg,37855,e055639141236bbf50524111091d6405db23a1a6a196c73e4df68f7430c9a405,FFD8FFDB0084000101010101,325,400,doctor原图,
陈如冲,https://www.gyfyyy.cn/cn/ks/nk/hxnk/doctor_101.html,实采,,https://www.gyfyyy.cn/images/doctor/CHENRUCHONG.jpg,01_试点医院/广州医科大学附属第一医院/照片/陈如冲-呼吸与危重症医学科-主任医师-广州医科大学附属第一医院.jpg,41909,1fa8297f7e505bc75fcc9f4736aad9e7f5a9e5040cd8be52c05a63dd53462b94,FFD8FFDB0084000101010101,325,400,doctor原图,
何建行,https://www.gyfyyy.cn/cn/ks/wk/xwk/doctor_102.html,实采,,https://www.gyfyyy.cn/Upload/202208/637953141544948993.jpg,01_试点医院/广州医科大学附属第一医院/照片/何建行-胸外科-教授-广州医科大学附属第一医院.jpg,83827,867443e8142967021fbb55e3bb9eb11efea82a42823e7173f88e326018191be8,FFD8FFDB0084000101010101,325,400,Upload原图,
刘君,https://www.gyfyyy.cn/cn/ks/wk/xwk/doctor_103.html,实采,,https://www.gyfyyy.cn/images/doctor/LIUJUN.jpg,01_试点医院/广州医科大学附属第一医院/照片/刘君-胸外科-主任医师-广州医科大学附属第一医院.jpg,89116,189a6e7db5b5d450792d486167be5a1c241be195387587b0ad64da1284996084,FFD8FFDB0084000101010101,325,400,doctor原图,
陈汉章,https://www.gyfyyy.cn/cn/ks/wk/xwk/doctor_104.html,实采,,https://www.gyfyyy.cn/images/doctor/CHENHANZHANG.jpg,01_试点医院/广州医科大学附属第一医院/照片/陈汉章-胸外科-主任医师-广州医科大学附属第一医院.jpg,40313,f01ed2fadc7f6df96fdedf14ae5048ad5d81658fb68ce0f9e4fa1ea7be4fc73f,FFD8FFDB0084000101010101,325,400,doctor原图,
李树本,https://www.gyfyyy.cn/cn/ks/wk/xwk/doctor_105.html,实采,,https://www.gyfyyy.cn/Upload/202203/637835369760357918.jpg,01_试点医院/广州医科大学附属第一医院/照片/李树本-胸外科-主任医师-广州医科大学附属第一医院.jpg,64536,4f6c843eb33df4f3d7a670e58afbc554ffd6e80a1f3273effa9d793558000c70,FFD8FFDB0084000101010101,325,400,Upload原图,
殷伟强,https://www.gyfyyy.cn/cn/ks/wk/xwk/doctor_106.html,实采,,https://www.gyfyyy.cn/Upload/202410/638659020764002976.jpg,01_试点医院/广州医科大学附属第一医院/照片/殷伟强-胸外科-主任医师-广州医科大学附属第一医院.jpg,9494,2f0899f4d426d84d6d23304a7c0f7830cb1258968e5d3fd0c0f87d16a6337c40,FFD8FFE000104A4649460001,250,328,Upload原图,
成向阳,https://www.gyfyyy.cn/cn/ks/wk/xwk/doctor_107.html,实采,,https://www.gyfyyy.cn/images/doctor/CHENGXIANGYANG.jpg,01_试点医院/广州医科大学附属第一医院/照片/成向阳-胸外科-主任医师-广州医科大学附属第一医院.jpg,39732,aecc18a48be572fba6e44b754728d508ce7c02c3321f764be974f4e7226ff8b3,FFD8FFDB0084000101010101,325,400,doctor原图,
邱源,https://www.gyfyyy.cn/cn/ks/wk/xwk/doctor_108.html,实采,,https://www.gyfyyy.cn/images/doctor/QIUYUAN.jpg,01_试点医院/广州医科大学附属第一医院/照片/邱源-胸外科-主任医师-广州医科大学附属第一医院.jpg,39848,64a30b9a145e981e325d1556c0c0457046601d3485bc52dd9171276048effac3,FFD8FFDB0084000101010101,325,400,doctor原图,
韦兵,https://www.gyfyyy.cn/cn/ks/wk/xwk/doctor_109.html,实采,,https://www.gyfyyy.cn/images/doctor/WEIBING.jpg,01_试点医院/广州医科大学附属第一医院/照片/韦兵-胸外科-副主任医师-广州医科大学附属第一医院.jpg,39079,b4602253cccc3784e20cf071e6128698a950c353907afeca4f70721f3e7923a9,FFD8FFDB0084000101010101,325,400,doctor原图,
杨海虹,https://www.gyfyyy.cn/cn/ks/wk/xwk/doctor_110.html,实采,,https://www.gyfyyy.cn/Upload/202410/638659021438089386.jpg,01_试点医院/广州医科大学附属第一医院/照片/杨海虹-胸外科-主任医师-广州医科大学附属第一医院.jpg,24752,0ed66c9faa2f182ab92535afa56bdc66ed973e1db477d320e7d2f58f562a8fcd,FFD8FFE000104A4649460001,413,591,Upload原图,
杨德康,https://www.gyfyyy.cn/cn/ks/wk/xwk/doctor_112.html,实采,,https://www.gyfyyy.cn/images/doctor/YANGDEKANG.jpg,01_试点医院/广州医科大学附属第一医院/照片/杨德康-胸外科-主任医师-广州医科大学附属第一医院.jpg,42317,19e6c70cccf4f3a939d9202877eafcde1d911bc93f8d2d64147821b7091aab9e,FFD8FFDB0084000101010101,325,400,doctor原图,
梁文华,https://www.gyfyyy.cn/cn/ks/wk/xwk/doctor_113.html,实采,,https://www.gyfyyy.cn/images/doctor/LIANGWENHUA.jpg,01_试点医院/广州医科大学附属第一医院/照片/梁文华-胸外科-主任医师-广州医科大学附属第一医院.jpg,36194,3016a277462eeb9ac03712dc2070ac1ad2f80815a3359c91447c0c23b13cd76b,FFD8FFDB0084000101010101,325,400,doctor原图,
崔飞,https://www.gyfyyy.cn/cn/ks/wk/xwk/doctor_115.html,实采,,https://www.gyfyyy.cn/images/doctor/CUIFEI.jpg,01_试点医院/广州医科大学附属第一医院/照片/崔飞-胸外科-主任医师-广州医科大学附属第一医院.jpg,39734,89cbb260d3aaaa79de61f8cfe2dbf3151be25008d0b3119baf9952dea74c6056,FFD8FFDB0084000101010101,325,400,doctor原图,
张亚雷,https://www.gyfyyy.cn/cn/ks/wk/xwk/doctor_116.html,实采,,https://www.gyfyyy.cn/images/doctor/ZHANGYALEI.jpg,01_试点医院/广州医科大学附属第一医院/照片/张亚雷-胸外科-副主任医师-广州医科大学附属第一医院.jpg,42004,2da5985ab98a538ebff5fc110301519b2753747ac22f956aa6f44a9c5f129d25,FFD8FFDB0084000101010101,325,400,doctor原图,
曾国华,https://www.gyfyyy.cn/cn/ks/wk/bnwk/doctor_118.html,实采,,https://www.gyfyyy.cn/images/doctor/CENGGUOHUA.jpg,01_试点医院/广州医科大学附属第一医院/照片/曾国华-泌尿外科-主任医师-广州医科大学附属第一医院.jpg,85731,3b3d3135ca58b9bf02b536442ee14269f899e7570f1b8f15063736433122a3f3,FFD8FFDB0084000101010101,325,400,doctor原图,
古迪,https://www.gyfyyy.cn/cn/ks/wk/bnwk/doctor_120.html,实采,,https://www.gyfyyy.cn/images/doctor/GUDI.jpg,01_试点医院/广州医科大学附属第一医院/照片/古迪-泌尿外科-主任医师-广州医科大学附属第一医院.jpg,40029,7991a2ee168b39a25865bc95005eba51c3f75d88edc2ab82c06ba521fa22afd9,FFD8FFDB0084000101010101,325,400,doctor原图,
钟东亮,https://www.gyfyyy.cn/cn/ks/wk/bnwk/doctor_123.html,实采,,https://www.gyfyyy.cn/Upload/202201/637775928005273159.jpg,01_试点医院/广州医科大学附属第一医院/照片/钟东亮-泌尿外科-主任医师-广州医科大学附属第一医院.jpg,79172,493d400284f45c7880d7339d74885a97ee03954940db2896207f2b3d24876912,FFD8FFDB0084000101010101,325,400,Upload原图,
雷鸣,https://www.gyfyyy.cn/cn/ks/wk/bnwk/doctor_124.html,实采,,https://www.gyfyyy.cn/Upload/202201/637775920295882920.jpg,01_试点医院/广州医科大学附属第一医院/照片/雷鸣-泌尿外科-主任医师-广州医科大学附属第一医院.jpg,49488,c4a86626942e1c612445020d22a3118330ca32b5ff6551dcb016c37e6494e425,FFD8FFDB0084000101010101,325,400,Upload原图,
郭彬,https://www.gyfyyy.cn/cn/ks/wk/bnwk/doctor_125.html,实采,,https://www.gyfyyy.cn/images/doctor/GUOBIN.jpg,01_试点医院/广州医科大学附属第一医院/照片/郭彬-泌尿外科-主任医师-广州医科大学附属第一医院.jpg,44727,74ee738c28dc560e1a77682310bd7153ea2a09f95d28ea4f7301a33fb2caca24,FFD8FFDB0084000101010101,325,400,doctor原图,
刘冠炤,https://www.gyfyyy.cn/cn/ks/wk/bnwk/doctor_126.html,实采,,https://www.gyfyyy.cn/images/doctor/LIUGUANZHAO.jpg,01_试点医院/广州医科大学附属第一医院/照片/刘冠炤-泌尿外科-主任医师-广州医科大学附属第一医院.jpg,41860,a111dfdb96b50d02940d57edf5b5932e2185bb9a68cf8f54a5c61cd1636356ba,FFD8FFDB0084000101010101,325,400,doctor原图,
王露萍,https://www.gyfyyy.cn/cn/ks/wk/bnwk/doctor_127.html,实采,,https://www.gyfyyy.cn/images/doctor/WANGLUPING.jpg,01_试点医院/广州医科大学附属第一医院/照片/王露萍-泌尿外科-副主任医师-广州医科大学附属第一医院.jpg,40588,10fba9294446308fc4204783f3314807de0a9d9abcb8400936d1d181a0e40f03,FFD8FFDB0084000101010101,325,400,doctor原图,
陈文忠,https://www.gyfyyy.cn/cn/ks/wk/bnwk/doctor_128.html,实采,,https://www.gyfyyy.cn/images/doctor/CHENWENZHONG.jpg,01_试点医院/广州医科大学附属第一医院/照片/陈文忠-泌尿外科-主任医师-广州医科大学附属第一医院.jpg,38586,f6cc47f9e6cba9e53d497b7e713dfa720024ee0f1b368527cc9611520af0b9d2,FFD8FFDB0084000101010101,325,400,doctor原图,
张泽,https://www.gyfyyy.cn/cn/ks/wk/bnwk/doctor_130.html,实采,,https://www.gyfyyy.cn/Upload/202208/637951184552228240.jpg,01_试点医院/广州医科大学附属第一医院/照片/张泽-泌尿外科-主任医师-广州医科大学附属第一医院.jpg,52096,33d4559f658354ca1133e8bf4f2ecf7508e026de1f3c83ef44285d57031aaf10,FFD8FFE20C584943435F5052,325,400,Upload原图,
刘永达,https://www.gyfyyy.cn/cn/ks/wk/bnwk/doctor_131.html,实采,,https://www.gyfyyy.cn/images/doctor/LIUYONGDA.jpg,01_试点医院/广州医科大学附属第一医院/照片/刘永达-泌尿外科-主任医师-广州医科大学附属第一医院.jpg,41250,87780d7f5441786f15444ecb2159d304dc4e7e867e04be6e09aa1c57ebb439f6,FFD8FFDB0084000101010101,325,400,doctor原图,
卢小刚,https://www.gyfyyy.cn/cn/ks/wk/bnwk/doctor_132.html,实采,,https://www.gyfyyy.cn/images/doctor/LUXIAOGANG.jpg,01_试点医院/广州医科大学附属第一医院/照片/卢小刚-泌尿外科-副主任医师-广州医科大学附属第一医院.jpg,40633,f2d12a82559964ed7068a7d7c33d3a67012c12369add5a980f9dc5c385ae8e71,FFD8FFDB0084000101010101,325,400,doctor原图,
卢伟杰,https://www.gyfyyy.cn/cn/ks/wk/gjwk/doctor_133.html,实采,,https://www.gyfyyy.cn/images/doctor/LUWEIJIE.jpg,01_试点医院/广州医科大学附属第一医院/照片/卢伟杰-关节外科-主任医师-广州医科大学附属第一医院.jpg,37471,d9066fa90120da6038127db3f400ea4247684851ab26c652693ef5bb30a52fb3,FFD8FFDB0084000101010101,325,400,doctor原图,
白波,https://www.gyfyyy.cn/cn/ks/wk/gjwk/doctor_135.html,实采,,https://www.gyfyyy.cn/images/doctor/BAIBO.jpg,01_试点医院/广州医科大学附属第一医院/照片/白波-关节外科-主任医师-广州医科大学附属第一医院.jpg,36513,1e7cd7879375a89ad2fb96ae04a645c806ccf2d2ddcbfc7ca1289426e57dd404,FFD8FFDB0084000101010101,325,400,doctor原图,
卢永辉,https://www.gyfyyy.cn/cn/ks/wk/gjwk/doctor_139.html,实采,,https://www.gyfyyy.cn/images/doctor/LUYONGHUI.jpg,01_试点医院/广州医科大学附属第一医院/照片/卢永辉-关节外科-主任医师-广州医科大学附属第一医院.jpg,40398,e03a7c1d0aac1defa19e36ed7c4fad5ea835080849dd4a0addb39c04f1279c10,FFD8FFDB0084000101010101,325,400,doctor原图,
董伟强,https://www.gyfyyy.cn/cn/ks/wk/gjwk/doctor_142.html,实采,,https://www.gyfyyy.cn/images/doctor/DONGWEIQIANG.jpg,01_试点医院/广州医科大学附属第一医院/照片/董伟强-关节外科-主任医师-广州医科大学附属第一医院.jpg,39974,d895a36472f80090ac9add8abdcd920bf0e191862c0ad3deb79849c6a557e7ca,FFD8FFDB0084000101010101,325,400,doctor原图,
陈东峰,https://www.gyfyyy.cn/cn/ks/wk/gjwk/doctor_143.html,实采,,https://www.gyfyyy.cn/images/doctor/CHENDONGFENG.jpg,01_试点医院/广州医科大学附属第一医院/照片/陈东峰-关节外科-副主任医师-广州医科大学附属第一医院.jpg,39807,26e88363c63cf5eae92110b8fe8e837d01bfa4123bb1619dcf1bfa1c1054a5a7,FFD8FFDB0084000101010101,325,400,doctor原图,
严广斌,https://www.gyfyyy.cn/cn/ks/wk/gjwk/doctor_145.html,实采,,https://www.gyfyyy.cn/images/doctor/YANGUANGBIN.jpg,01_试点医院/广州医科大学附属第一医院/照片/严广斌-关节外科-主任医师-广州医科大学附属第一医院.jpg,38582,da844ed9031dd7850d5314a5e1d03373266f91801f4d6ca7ee3c0ec7633c2ac6,FFD8FFDB0084000101010101,325,400,doctor原图,
刘衍民,https://www.gyfyyy.cn/cn/ks/wk/gdwk/doctor_148.html,实采,,https://www.gyfyyy.cn/images/doctor/LIUYANMIN.jpg,01_试点医院/广州医科大学附属第一医院/照片/刘衍民-肝胆外科-主任医师-广州医科大学附属第一医院.jpg,42058,b83558be9be5cd365b6e8c28707deb0d919d44dfd6d63e9890937caac0afed5b,FFD8FFDB0084000101010101,325,400,doctor原图,
王平,https://www.gyfyyy.cn/cn/ks/wk/gdwk/doctor_150.html,实采,,https://www.gyfyyy.cn/images/doctor/WANGPING.jpg,01_试点医院/广州医科大学附属第一医院/照片/王平-肝胆外科-主任医师-广州医科大学附属第一医院.jpg,39355,a109c18fe00d1afb3b35fc9a4bf4aee62d0d293cec7f2764f1978f6bcb088cc5,FFD8FFDB0084000101010101,325,400,doctor原图,
岑钧华,https://www.gyfyyy.cn/cn/ks/wk/gdwk/doctor_151.html,实采,,https://www.gyfyyy.cn/Upload/202410/638659044268332973.jpg,01_试点医院/广州医科大学附属第一医院/照片/岑钧华-肝胆外科-主任医师-广州医科大学附属第一医院.jpg,69654,e72ee46b522c262587bdb861469e6afe95bfb59833670276d7a0d3d746d2af61,FFD8FFE000104A4649460001,945,1417,Upload原图,
方天翎,https://www.gyfyyy.cn/cn/ks/wk/gdwk/doctor_152.html,实采,,https://www.gyfyyy.cn/Upload/202410/638659044476671538.jpg,01_试点医院/广州医科大学附属第一医院/照片/方天翎-肝胆外科-副主任医师-广州医科大学附属第一医院.jpg,136635,2ae80af01ab0bde91d6153ddc1bd42b9f5050d5a7cfc315f42b526e370d46c07,FFD8FFE000104A4649460001,1333,2000,Upload原图,
周才明,https://www.gyfyyy.cn/cn/ks/wk/gdwk/doctor_153.html,实采,,https://www.gyfyyy.cn/images/doctor/ZHOUCAIMING.jpg,01_试点医院/广州医科大学附属第一医院/照片/周才明-肝胆外科-主任医师-广州医科大学附属第一医院.jpg,43470,c1916a6768fae7e72501bf93c243b1fb45cac820b28efc23d4bcdb5aa6187c2b,FFD8FFDB0084000101010101,325,400,doctor原图,
陈劲松,https://www.gyfyyy.cn/cn/ks/wk/wcwk/doctor_155.html,实采,,https://www.gyfyyy.cn/images/doctor/CHENJINSONG.jpg,01_试点医院/广州医科大学附属第一医院/照片/陈劲松-胃肠外科-主任医师-广州医科大学附属第一医院.jpg,40150,d9edc46044dc90007307af99d50e0e44c2f52828369c71061d5a319e7198a378,FFD8FFDB0084000101010101,325,400,doctor原图,
